timestamp,n1_accx,n1_accy,n1_accz,n1_activity,n2_accx,n2_accy,n2_accz,n2_activity,n3_accx,n3_accy,n3_accz,n3_activity,n4_accx,n4_accy,n4_accz,n4_activity,n5_accx,n5_accy,n5_accz,n5_activity,n6_accx,n6_accy,n6_accz,n6_activity,n7_accx,n7_accy,n7_accz,n7_activity,n8_accx,n8_accy,n8_accz,n8_activity,n9_accx,n9_accy,n9_accz,n9_activity,n10_accx,n10_accy,n10_accz,n10_activity,n11_accx,n11_accy,n11_accz,n11_activity,n12_accx,n12_accy,n12_accz,n12_activity,n13_accx,n13_accy,n13_accz,n13_activity,n14_accx,n14_accy,n14_accz,n14_activity,n15_accx,n15_accy,n15_accz,n15_activity,n16_accx,n16_accy,n16_accz,n16_activity,n17_accx,n17_accy,n17_accz,n17_activity,n18_accx,n18_accy,n18_accz,n18_activity,n19_accx,n19_accy,n19_accz,n19_activity,n20_accx,n20_accy,n20_accz,n20_activity,n21_accx,n21_accy,n21_accz,n21_activity,n22_accx,n22_accy,n22_accz,n22_activity,n23_accx,n23_accy,n23_accz,n23_activity,n24_accx,n24_accy,n24_accz,n24_activity,n25_accx,n25_accy,n25_accz,n25_activity,n26_accx,n26_accy,n26_accz,n26_activity,n27_accx,n27_accy,n27_accz,n27_activity,n28_accx,n28_accy,n28_accz,n28_activity,n29_accx,n29_accy,n29_accz,n29_activity,n30_accx,n30_accy,n30_accz,n30_activity
851,2.505886283981893,-0.6550193694854306,9.870283554850403,1,2.518332609490896,-0.5817732548862368,9.761983811940668,1,2.4726217388905174,-0.7737387444930053,9.838605702311742,1,2.3862008989674486,-0.6437452236909599,9.921792610656308,1,2.4468177314704196,-0.5840828851628435,9.71998142931361,1,2.369346212930828,-0.7711860724900099,9.85778632897213,1,2.5304982537797995,-0.6303688258496265,9.973808589140445,1,2.359539902537951,-0.6490445404645535,9.720575936693402,1,2.3638354002099247,-0.6418520093363489,9.805698447248128,1,2.2723867080187965,-0.7314361932529204,9.679586077533463,1,2.3759994989783,-0.557271275666946,9.905645484090542,1,2.6203742583997727,-0.7952566857470207,9.804417838866243,1,2.2587345245050066,-0.7862157524036004,9.855919978485936,1,2.527326479070161,-0.5564154587334054,9.93822887469508,1,2.510040395415399,-0.6381939615808132,9.822799421659878,1,2.5125351328674834,-0.6685264281135076,9.716871940790183,1,2.375751901722649,-0.6920914432180748,9.865298699623626,1,2.441222670078916,-0.6171838906939517,9.854004037423717,1,2.476149840492578,-0.6359846401262819,9.610354076667765,1,2.461556399358556,-0.7463152939483979,9.738658823070281,1,2.5986010728763356,-0.687742370072836,9.882913940800012,1,2.438217129666866,-0.6130620237393014,9.74051275846018,1,2.3826846186359703,-0.6307067379068902,9.766515604090715,1,2.2424042741155423,-0.7695922579548007,9.9097703701917,1,2.5862853668722874,-0.7140153071923121,9.801022040062074,1,2.5654423837786826,-0.8109333769905163,9.696016825898186,1,2.405957898205267,-0.5285400734232387,9.811388668728334,1,2.2767963465538803,-0.7099920809940947,9.67992599805721,1,2.23417247293396,-0.606085511710887,9.815109734078368,1,2.4622135370303777,-0.5863899161320568,9.851632731074101,1
852,1.9207861511870705,-2.1153019041268366,9.09685248934597,1,1.9239973939045856,-1.965149548054369,8.914209544328788,1,1.8263508537479114,-2.1603800086957636,8.85732361951392,1,1.8243334011275785,-1.982345076695532,8.98730024834238,1,2.031190673201443,-1.8562522677526199,8.806504784787256,1,1.89440457039388,-2.0709094936232915,8.937031655335078,1,1.9222106424391854,-2.11258086137486,8.937685418245454,1,1.7880624940094558,-2.068915509374626,8.862798326674667,1,1.893805540508081,-2.1709928257330984,8.928969671859582,1,1.6160822382934796,-2.1349578533094293,9.006440249008596,1,1.9027170792248127,-2.0401507574670976,8.907170065944662,1,1.839205389552675,-2.1712635142231442,8.846670497076042,1,1.8063036163621509,-2.0556719164316655,8.936825947521484,1,1.981683621032734,-1.927974000769884,8.954192545802908,1,1.864534960844883,-1.9573229722339562,8.820562417103515,1,1.9275101495798186,-1.9629274960999672,8.72980152050469,1,1.7891980297677579,-2.1272095966992763,8.999244974173589,1,1.8772006676703883,-2.135851281284207,9.11152548391465,1,1.8555082771252998,-2.041617143454994,8.645988406175501,1,2.0562086552415737,-2.204325998645725,8.788111068316582,1,1.8513795613513746,-1.9853423497509142,8.921369008014425,1,1.9255754874363722,-1.9935344481442545,8.779019234758977,1,1.7580689805434855,-1.9597518708716866,8.960709370323773,1,1.7341110496897942,-2.248862634804775,9.108852149877222,1,1.9965089866545571,-2.0543301502894833,8.781906697087685,1,1.8036799805846215,-2.066611818665095,8.701018807750891,1,1.8039591395982832,-2.033638279761345,8.826618030434245,1,1.68222333027914,-2.161326240194484,8.687145548028901,1,1.7452287566407358,-1.9778346894582788,9.016377478031009,1,1.924774312411933,-2.002583791789388,9.012268620605639,1
853,10.653203964733791,-5.593174218293065,0.5511993048244254,2,10.685238399994999,-5.456073852256227,0.47744207955270357,2,10.709896845488052,-5.668635467650767,0.3592826464688749,2,10.50620814053704,-5.681253403744747,0.49136513788411595,2,10.654234270543819,-5.5127832426287595,0.4163820910147041,2,10.548978413701711,-5.703113190457654,0.5592895168229511,2,10.568475346155697,-5.531255347347276,0.5169497206717373,2,10.507800378051767,-5.652597440641585,0.480019304240097,2,10.518893524579994,-5.689106241770499,0.5724614011780953,2,10.55943452668916,-5.634985610852644,0.4456901815445646,2,10.572578337654138,-5.552924128487667,0.5419001443314923,2,10.718704258742504,-5.65278538176505,0.390625086508752,2,10.437076141248946,-5.642525660546521,0.37164321443507015,2,10.781835042389902,-5.5100963058141685,0.2852699224598075,2,10.573659687574285,-5.407404804810143,0.29553128210403445,2,10.723604693641759,-5.53212285736339,0.29833061666259025,2,10.478923608260935,-5.601093373575694,0.42725872961444644,2,10.560581888052573,-5.5702158986424095,0.5287347165112246,2,10.58894219737495,-5.469514907984759,0.24761318436371413,2,10.594416772169177,-5.775271297546331,0.4000564184596178,2,10.656321439272372,-5.546462388823596,0.48928512231941446,2,10.544447353972872,-5.460014164276899,0.5237930581547131,2,10.579839181754108,-5.570111270109074,0.48840941161041546,2,10.421745077953057,-5.663122476526982,0.4665941807469443,2,10.739717860073394,-5.482679346246478,0.4100910150815009,2,10.650527678485306,-5.541022718280951,0.3306488883433091,2,10.500826710866072,-5.523359200263649,0.5660926256786548,2,10.483740934610816,-5.627619012537709,0.28510523836486673,2,10.606789834932886,-5.575208581668224,0.5061689055321729,2,10.832422001040921,-5.527403912566037,0.5722472383804514,2
854,9.397846401437603,-3.107284731709129,-1.8738548136953068,2,9.328009094541688,-3.1252881209926824,-1.965806961418616,2,9.3610286908236,-3.2156558291137656,-2.1228408451897605,2,9.119874503288255,-3.158260345874634,-1.8708594420962068,2,9.366398983630287,-2.9846219056043113,-2.1631521732653214,2,9.206519771921043,-3.172674747025278,-1.8774167000905955,2,9.52300312092704,-3.2046770640434272,-2.005125448633913,2,9.174100121453444,-3.224145737058185,-2.0047937157646523,2,9.290528320873333,-3.283153610006041,-1.8324084801470388,2,9.116642690088888,-3.378203135025686,-1.8885269963352105,2,9.26098275357264,-3.111499489280144,-1.8598835753679341,2,9.377356138705542,-3.2619072500573956,-1.9448475782616208,2,9.099113053413003,-3.3961883485148427,-1.8898089340737376,2,9.464266361639208,-3.10238636492731,-1.9782824318173624,2,9.288985424003044,-3.045971529912617,-2.0158926248217304,2,9.319882458971835,-3.1314109383072664,-2.104132252106524,2,9.26400307756047,-3.2246120456563863,-2.0058208994126216,2,9.137179530491304,-3.138185822957434,-1.8411800670478202,2,9.233342615587423,-3.008950173335225,-2.110161252852048,2,9.349537327285203,-3.233353938642685,-2.1242354204261136,2,9.440754875684114,-3.0713249470184407,-2.046171151675557,2,9.433762629141267,-3.115477456483757,-2.1744884260954818,2,9.25830688775384,-3.0806646893065563,-1.9945337533592986,2,9.13320032932812,-3.353396564665129,-1.8861770147269483,2,9.368148437536751,-3.1099067138425363,-1.9620370224509796,2,9.462499293777217,-3.056717799761379,-2.1527904402995954,2,9.322301236182678,-3.0074493289610684,-1.892809576696163,2,9.30937162049491,-3.2343535783105755,-2.154897250777933,2,9.231386171694265,-3.155915066924069,-1.9361149161068225,2,9.428186487883746,-3.0725064312912655,-1.967971393470242,2
855,7.493194753643884,-6.3904313062099085,5.702885312156821,2,7.680800341108176,-6.237938110648822,5.6392615835039495,2,7.576164740282796,-6.511876169675712,5.673436377970186,2,7.552194851671203,-6.6182825765834306,5.654325481730768,2,7.516412479933956,-6.268766644117229,5.51773827205687,2,7.488368466738171,-6.587891702901062,5.688292950015285,2,7.646395508608744,-6.381729221202661,5.709035979415316,2,7.4799564063067345,-6.376993463146915,5.521907641502753,2,7.566847531232956,-6.49353543292307,5.624913248037106,2,7.358255786145305,-6.577797457855263,5.67301413730359,2,7.522400639549343,-6.374730936634813,5.736057101301015,2,7.648992287230157,-6.495829474336358,5.5784667089972695,2,7.359904107294708,-6.424718943859771,5.6116296434266735,2,7.726421085450229,-6.271274987994985,5.721017198568561,2,7.531648051230085,-6.310568872943179,5.61358205425218,2,7.611811207127707,-6.422975951816993,5.503729530390602,2,7.359690248243815,-6.56774342248483,5.71866924477912,2,7.409890017285826,-6.290845777928994,5.6990210848717044,2,7.5257661125070925,-6.337059810373419,5.422531200961488,2,7.5655633892681315,-6.506147557939294,5.612545876768796,2,7.647246911546466,-6.380006366090649,5.729205754307418,2,7.708267836587066,-6.366027176905626,5.60276098987891,2,7.411865084538513,-6.383977361774744,5.60789242418254,2,7.43374598687175,-6.635274676460145,5.5940701282792125,2,7.553302375836054,-6.498117641953558,5.597094132540338,2,7.66399496489152,-6.549511822894416,5.409014021417563,2,7.603321814764185,-6.244899611803964,5.714487645026733,2,7.508170000818511,-6.584168709680763,5.479536169836403,2,7.442462533451531,-6.259707249304048,5.625404575985815,2,7.629500079524385,-6.327487982624377,5.638219946492587,2
856,11.481011516228545,-6.75957907543201,0.6649752540291562,2,11.398532356877132,-6.495405470860105,0.49981057526938194,2,11.45398943601367,-6.702802479590745,0.5442259349275674,2,11.331835734498325,-6.667222404075847,0.6818138097459674,2,11.438333307183557,-6.534328251638481,0.35830476948455664,2,11.411067786236035,-6.713536096809822,0.794458260218776,2,11.491143810316293,-6.573959656754749,0.7182371379476076,2,11.199853589052664,-6.71686467030587,0.5015256001657084,2,11.40891391380296,-6.8805797980593635,0.6035550830456597,2,11.355164800759344,-6.849329090169391,0.572800618834589,2,11.323776271565299,-6.55109442998449,0.7172149848022358,2,11.442491436014077,-6.8235279192474,0.5751160809820456,2,11.14940323791123,-6.764162045370817,0.7034181088385655,2,11.47056890647832,-6.649545619941123,0.6440206399741061,2,11.432300889081693,-6.547759228154481,0.5166560723425802,2,11.464656630486225,-6.582336306647013,0.4350685922447735,2,11.267608195657354,-6.7422774256840245,0.6896687819365883,2,11.360184286356356,-6.6576523024130765,0.7545741156169602,2,11.400579163930967,-6.525196157322609,0.46414205679186,2,11.435616827653885,-6.766944972589349,0.5568663257267749,2,11.515736894846116,-6.670473126967985,0.6449975269034496,2,11.43673105931689,-6.578724750427644,0.36504599034975527,2,11.312464253897822,-6.488290453808497,0.552485664757643,2,11.173475057448542,-6.78268066290323,0.7501541002047659,2,11.49665095904036,-6.714579446732417,0.5701563176784623,2,11.436161164717111,-6.694209211306298,0.37000741137016185,2,11.32808341538337,-6.647970099688432,0.7063464758448957,2,11.3016061812809,-6.76669040406826,0.4490212783147648,2,11.246994914031562,-6.602712271470057,0.6974375589601557,2,11.310891949133014,-6.621951766781884,0.7044678156356153,2
857,10.493947881506877,-4.081607668291931,4.502346705059091,2,10.679973851401721,-3.9500635883050874,4.463090736787272,2,10.501828189538568,-4.155001001935913,4.501635125071553,2,10.346827105268263,-4.264731678032572,4.520417814943563,2,10.663436090051809,-3.9423047816558974,4.394697989633851,2,10.449003459551605,-4.173231126236156,4.565017341728277,2,10.550255617724849,-4.076073735369482,4.492928854003173,2,10.451557798299646,-4.2395763451346795,4.5467629515185335,2,10.489156518139284,-4.1270739077871745,4.454099412011712,2,10.405480167348925,-4.142510468029741,4.342433802154002,2,10.506351820643893,-3.9802388835566767,4.56777801664215,2,10.627484990891254,-4.14027368125677,4.464561751537119,2,10.30555680921894,-4.196166229546486,4.4892608719612115,2,10.639421026150359,-4.0811686888140635,4.565452648619801,2,10.446933722759127,-4.099539261635682,4.409976078972565,2,10.592097269980751,-4.080580523382713,4.26778737588725,2,10.359178248709462,-4.105714275621915,4.672091583622422,2,10.3880630966591,-4.119661812728963,4.594639543978739,2,10.474701835611327,-4.066545830221273,4.247994801369254,2,10.554120899643696,-4.145824394369895,4.439209687957466,2,10.582076445750223,-4.082667840166998,4.580636519838185,2,10.570880835364974,-4.0177227942131,4.199425191860496,2,10.379928972759872,-3.9607406320122864,4.489815227219102,2,10.389898372611395,-4.321347378842504,4.521209963612132,2,10.596667596076186,-4.104495702230745,4.483445723620367,2,10.53589678352374,-4.247087013394015,4.204573350570972,2,10.482578220066818,-4.085587969274652,4.531075660748901,2,10.503518481478302,-4.226620846892586,4.45336745350064,2,10.371159699964311,-4.001583548682198,4.589441787512163,2,10.541625455999208,-3.990992198940743,4.639504803449608,2
858,9.58735040474745,-9.081157402078453,-2.285570314738406,2,9.599483602407085,-8.927924541033695,-2.5163266206672517,2,9.666802697849548,-9.087398509868072,-2.4425940310299015,2,9.492779788805315,-9.079156454684089,-2.3472152359621337,2,9.76438257485904,-8.890317410870615,-2.6564470061977454,2,9.545346113732032,-9.103379522390979,-2.438567092999193,2,9.602898820153916,-9.015988319502362,-2.3562418657181916,2,9.471874736465105,-8.987172625188093,-2.5419077173982596,2,9.52624361031733,-9.065403761672089,-2.250214070990157,2,9.510489801251666,-9.160834434900508,-2.4492166209824977,2,9.588762889480929,-8.9243402635578,-2.3392422972811486,2,9.684033561506382,-9.182792403787182,-2.4336683980868674,2,9.550152336695335,-9.095210053367524,-2.256738177928418,2,9.63620921335777,-8.848342663405552,-2.403700069786793,2,9.669373427515673,-8.851455933182509,-2.624694184734073,2,9.733446796047453,-8.980931283807292,-2.4486828538249084,2,9.48642770994881,-9.047713580906905,-2.4130391455065565,2,9.555412971487158,-8.939779310843848,-2.3470591003580785,2,9.46585101837961,-8.933354968026359,-2.4787584084785013,2,9.752582155251078,-8.957805902015105,-2.572997848138505,2,9.796765140182583,-9.047965189279443,-2.46329162469138,2,9.55827922038001,-8.85312758861688,-2.537943069322656,2,9.551671627598884,-8.907321196067997,-2.5301483658172144,2,9.440114116977544,-9.217512866209102,-2.3849787603860966,2,9.68906507915432,-8.983739922264878,-2.3861276032287915,2,9.709008874399364,-9.053821565998758,-2.5794136135294963,2,9.516408476366658,-8.981361220198005,-2.35221021711366,2,9.563673624678044,-9.071650703813782,-2.5416892254417713,2,9.583456709453259,-8.885175189474296,-2.4297841413002783,2,9.737251917994877,-8.866789907089187,-2.3091400246896168,2
859,9.010167656508699,-3.546092595358101,4.6145029108987465,2,8.976659821505985,-3.4852740879524737,4.406230530192909,2,8.911226154670706,-3.6025442426082366,4.457583250878125,2,8.893703002031689,-3.7412025083388687,4.587539297068595,2,9.027162667639097,-3.4317903733973467,4.356937442772736,2,8.884728893406622,-3.662382899129172,4.646660949062046,2,9.031405433479005,-3.5766787724387004,4.610466312632381,2,8.948479536048469,-3.6775036621762665,4.472415392368212,2,8.818645625644413,-3.777708546043633,4.5813972748097,2,8.863445680786791,-3.7659912071609947,4.561327190763423,2,8.979249693319455,-3.481124215946325,4.646868040864685,2,8.965110948857637,-3.7048027816165097,4.551726716316449,2,8.783482679834249,-3.6734214974370434,4.589071012446343,2,9.080208767056,-3.482175558730482,4.616103381236873,2,9.038025555070067,-3.5951968836437818,4.4838984670837085,2,8.984110450161776,-3.587210643334148,4.422704433420999,2,8.86346401449424,-3.6647494642578686,4.654872527458123,2,8.903217516286118,-3.6352348894937787,4.600724253297099,2,8.87240037215661,-3.4350134791307205,4.466235119002412,2,8.99492618895687,-3.7298839801428203,4.51489247465115,2,9.083407810965292,-3.634772647550936,4.449883481510468,2,9.006175531165255,-3.5667810337558525,4.488153923730393,2,8.964191783570833,-3.473634825212116,4.543274808832168,2,8.838332542680154,-3.8182610148575913,4.681651914469411,2,8.939472261132913,-3.528001869918629,4.436415666625661,2,9.100819362050556,-3.682269089775132,4.380116337679717,2,8.949516939568877,-3.530875139157482,4.5417564877931165,2,8.801449066571186,-3.6812059969258906,4.412568223906472,2,8.801058848144882,-3.5189517624477267,4.6504914619824405,2,9.024317800318197,-3.5076764288630544,4.556180818578469,2
860,10.405840614825873,-3.527468642452032,-2.4596082752903037,2,10.454384749397684,-3.502502343060589,-2.8167608810115468,2,10.450128820563377,-3.616611442835545,-2.8466262454841247,2,10.307746024558698,-3.63342891161731,-2.5957053425993024,2,10.328917670009725,-3.417186129574429,-2.868756294434635,2,10.348083485695136,-3.6486057922513124,-2.6157663823355786,2,10.404139568280446,-3.651623446896002,-2.687602057444401,2,10.11823891390601,-3.5453519762514367,-2.7767253584432985,2,10.306712972391844,-3.6952159532333027,-2.6641173880765345,2,10.287393018145723,-3.686291233571797,-2.7140857891144448,2,10.208330781198958,-3.5856590615066057,-2.5821827922610185,2,10.418172924141464,-3.718376279728355,-2.7007495185899835,2,10.100371353375353,-3.691078555635304,-2.583633036248911,2,10.46348758121968,-3.3951326159407196,-2.6975024463555446,2,10.303193102652935,-3.388298386986808,-2.8864979564138475,2,10.436372933888373,-3.5782827087542746,-2.8585628387458417,2,10.205231257333713,-3.5378976830489197,-2.7051019002765533,2,10.293271687326289,-3.5496071592629406,-2.640191522175272,2,10.354081072067412,-3.510790720345942,-2.939595591205991,2,10.413248948532273,-3.628334008773088,-2.807126318161683,2,10.359467580568788,-3.488545448233395,-2.8016861789790695,2,10.297991217176051,-3.469220726000404,-2.7713517529496436,2,10.276455022867966,-3.5231417999060097,-2.9120780858969195,2,10.236313038091794,-3.7053668636066313,-2.6266866988994106,2,10.497086401328607,-3.5652198368624557,-2.776489936338215,2,10.440547774965337,-3.7594669510222176,-2.928764477677402,2,10.242251505886943,-3.586695141658295,-2.7335542831996427,2,10.36070528292288,-3.6736847884035733,-2.8716455186169783,2,10.240093022769795,-3.56222002902298,-2.631440121831298,2,10.447769466483184,-3.496737763435463,-2.7121043111137406,2
861,8.816191246147236,-6.347820356758154,2.204213810460902,2,8.9861963577002,-6.244790640803499,2.1925299792972024,2,8.835638788134656,-6.3255814817671965,2.1834874897390617,2,8.694681062974507,-6.3464635124890405,2.339041699545506,2,8.797407712643643,-6.233930477087246,1.9865786181468412,2,8.871586603564074,-6.356848759321677,2.288493260341106,2,8.9231048130574,-6.393865191898235,2.2502303840327285,2,8.822418447671888,-6.371621323029873,2.1003500907428045,2,8.833267284602464,-6.506848591501216,2.2233380706737482,2,8.693151376149236,-6.537610348865205,2.1047802676399106,2,8.698279531132343,-6.274218641508726,2.287991036176935,2,8.915772440861181,-6.400583988654491,2.0415436539100646,2,8.66344763284761,-6.551487087927631,2.2032930614001827,2,9.022694826830913,-6.218622026043658,2.1741849493284184,2,8.868180751174828,-6.2114638852386035,2.1321209562862165,2,8.798732704579146,-6.364784597004959,1.9770980584547055,2,8.817450054997927,-6.4384452609856355,2.2730944334309853,2,8.6715568809711,-6.3276843893629,2.3333157750938875,2,8.880828882277115,-6.212221335417069,1.9099827636710165,2,8.750951339446818,-6.444221537989172,2.062375730938724,2,8.96833702105746,-6.335123521820957,2.2300818670199227,2,8.735859844298728,-6.173289652732607,2.1483034026803107,2,8.702508178270353,-6.23274555464601,2.0239691356367606,2,8.526379730058284,-6.444479436815845,2.1541991266086535,2,8.725326907989494,-6.308559202815095,2.143504271412011,2,8.865603829080502,-6.375562559851721,1.9594801189084416,2,8.767106625191838,-6.277500874874687,2.2721379618014237,2,8.677838080698391,-6.433951521949636,2.049416183809067,2,8.70407362112309,-6.3809409349617585,2.2778638450544944,2,8.86652468157801,-6.312068369551058,2.168907380449811,2
862,9.87158288572258,-7.456035172865197,3.4878848444086286,2,9.86916430301824,-7.195882423685067,3.434639849456535,2,9.875350860481767,-7.501298972839481,3.4784092033100853,2,9.737409717039043,-7.608485588372842,3.564385798052988,2,9.767601480995973,-7.216857723957846,3.2723169171618656,2,9.602014857758428,-7.486777095789915,3.5819785139357,2,9.898816762857725,-7.469605406635004,3.526592737616641,2,9.587519068754538,-7.474768443005355,3.441860677470991,2,9.765891397804673,-7.555709256235899,3.6079921016078207,2,9.558466130744478,-7.540412553435622,3.476062946511685,2,9.727044601976866,-7.298150352972806,3.772006780385959,2,9.812098144143505,-7.512755958739771,3.4320979242012966,2,9.577956662828703,-7.543437086007083,3.504397049140708,2,9.970784280288335,-7.3460463212357725,3.5411766171810912,2,9.82251606660373,-7.324571013334313,3.4151324810005064,2,9.813541389385822,-7.507293883947915,3.4044655711162592,2,9.707851488076233,-7.5328350347230755,3.5622785306467146,2,9.760191888291423,-7.485571365049806,3.639224349302572,2,9.740536062171854,-7.41987795495421,3.288637465309813,2,9.775429889465634,-7.5696277602187045,3.42719201808475,2,9.936067256193317,-7.421666993329622,3.3937877132494387,2,9.727258021829682,-7.277115005310892,3.357750386000014,2,9.732972816100988,-7.374467503982422,3.3002931369799895,2,9.60259718077223,-7.609553492478922,3.5005858253328954,2,9.90898027431027,-7.572398957450536,3.542463909846476,2,9.890994160303347,-7.507590801957251,3.289047715926436,2,9.745454229025198,-7.382175330020051,3.619755684793717,2,9.64029894005137,-7.547887852343352,3.4480965238809627,2,9.659769332782039,-7.383182638723145,3.535113443216801,2,9.861587595761772,-7.416399877644062,3.60004498656291,2
863,11.295556446802824,-5.074220410527694,-3.0838839525796122,2,11.438399178584792,-4.915558108354223,-3.1497561772781486,2,11.348120620695806,-5.0872570067557765,-3.3997768636382872,2,11.134678165372865,-5.114824905614839,-3.0733927666572605,2,11.44981226976386,-4.881070873237334,-3.3890909020117905,2,11.45287490935978,-5.089433832840339,-3.026255568855226,2,11.444719859760294,-4.992787519932175,-3.190700570917628,2,11.168242214135564,-5.052854744008182,-3.3584540307721475,2,11.307797514286188,-5.166191637554798,-3.2171940854220176,2,11.249435590250659,-5.287277984053302,-3.201779002440617,2,11.294546975621447,-4.916625545603689,-3.1157639398033745,2,11.24200643432419,-5.1621127299004,-3.2713326534262888,2,11.189561930740542,-5.241967012235536,-3.0762193921420318,2,11.41618876619826,-4.865536852421149,-3.079039961230982,2,11.366140438652124,-4.9181681860821005,-3.281870928380273,2,11.402644043539558,-5.049499909304748,-3.292921554823028,2,11.187455213242611,-5.057215202935675,-3.1633212983822645,2,11.221719378115067,-5.092057672507731,-3.122173616391521,2,11.279521451715514,-4.974092345690126,-3.2959457283285345,2,11.446825590913122,-5.167575893727526,-3.2880059664378116,2,11.440498981701019,-5.008585524455451,-3.1266927672560496,2,11.348324316051563,-4.950424862613357,-3.3021667389642344,2,11.234987719286284,-4.93497978053508,-3.148562420174635,2,11.069472860853562,-5.2605019419160834,-3.0853777726978966,2,11.460614438226537,-5.061229348863435,-3.1691371162310618,2,11.383442141809201,-5.067434677936175,-3.4208661140829135,2,11.352331022974235,-5.012834659021629,-3.1601538927335864,2,11.2454352607993,-5.187733534294212,-3.332830446396558,2,11.194955988036996,-4.9522885987418315,-3.17583872561416,2,11.25135128330271,-4.970553055904834,-3.1404953714145445,2
864,8.793087830455232,-3.8815121685842344,-0.11686715205651313,2,8.847097416070737,-3.853096556071417,-0.35432461613654725,2,8.79343430743577,-3.9801173882449863,-0.34830877469024357,2,8.621114133049755,-3.9846033808750523,-0.35235711975177675,2,8.91244369888513,-3.716054904352023,-0.4103580664249099,2,8.738476114854256,-3.9596289451013758,-0.27691602929688586,2,8.899531929729267,-3.876195739972165,-0.22649720529958123,2,8.699599212756757,-3.9848437652950177,-0.37714535155919165,2,8.734271439051902,-4.016699806507193,-0.3628898525567793,2,8.672202329103229,-4.090649083008372,-0.2474140121978407,2,8.850374109898125,-3.7496043795094263,-0.1636850249813635,2,8.800972749732429,-3.9292516479590276,-0.3773762955124078,2,8.582750900156837,-3.9106078151919923,-0.319402566830998,2,8.824084242916678,-3.8287983650640096,-0.24198735213593814,2,8.717241525916002,-3.8148327052282425,-0.2975576730423798,2,8.872510129762269,-3.980886425110045,-0.445831459635191,2,8.572108883364438,-3.980327343111203,-0.30023569846777015,2,8.72999570034167,-3.91593146858205,-0.21616498517117932,2,8.813410270694886,-3.88492033586908,-0.3644869975079685,2,8.771750814255839,-3.86862786125959,-0.3405478072300038,2,8.77379423096013,-3.9707133007936593,-0.35378364231459986,2,8.7965618143984,-3.793023498699866,-0.41162412299631657,2,8.734018246610711,-3.8190553522659,-0.3651031694007162,2,8.498772855523049,-4.116421394813589,-0.287082244138665,2,8.898283902083952,-3.8559893246991144,-0.41848755468564186,2,8.819695382520104,-4.039872705641377,-0.4435850994749324,2,8.59110574926966,-3.831126433081985,-0.472391781502153,2,8.720030004651546,-3.9392009413435387,-0.4781744751986732,2,8.567870097008727,-3.7311521928341214,-0.26643336696199393,2,8.894738066873467,-3.90969164531453,-0.3201641674560101,2
865,9.49795300761201,-6.450383909513402,-2.0100564078010437,2,9.500002295049848,-6.276938454749794,-2.0233960860601456,2,9.444408244591697,-6.452686850073654,-2.193874305055678,2,9.275340833451262,-6.364851947391218,-2.1505927419198194,2,9.541835043143065,-6.174821250265269,-2.3154148761481723,2,9.476605789560024,-6.511384218385253,-2.040756922318885,2,9.66399653834924,-6.374347291608813,-2.0150894476769987,2,9.434319689872178,-6.4719749644246924,-2.1291658901073407,2,9.468780143374598,-6.598030726575032,-1.990204475337066,2,9.432695897678263,-6.51398434478915,-2.1302854494124834,2,9.313430005083154,-6.377098377874189,-2.0138652673858513,2,9.52929279664501,-6.5396924384918,-2.119162559617846,2,9.399552046095833,-6.547245173195674,-2.0666569051687516,2,9.541272144197924,-6.3293400394454,-2.0641341755263354,2,9.463781820746362,-6.367815931491576,-2.167764574817485,2,9.563741133601042,-6.3496483360243055,-2.2421590771241013,2,9.357069394884657,-6.4865401232143105,-2.081462134464948,2,9.397714363789198,-6.445920147377546,-1.9889568890144025,2,9.466469602707345,-6.335354249827706,-2.248532049817175,2,9.584696960969024,-6.472282252486196,-2.1264361533977443,2,9.653815037156232,-6.476045216245028,-2.092339783016504,2,9.510176244504096,-6.364586396719097,-2.139951683824807,2,9.437086556379432,-6.335715132159212,-2.2420676881479036,2,9.304097476540708,-6.648008990673224,-2.051956764796212,2,9.573624911802545,-6.290525584903388,-2.0605728741698925,2,9.567799633715419,-6.343290963604116,-2.2102066747357614,2,9.526395117374456,-6.33713808541964,-2.0579714954013135,2,9.376835682749388,-6.483907328786473,-2.3207825340858492,2,9.383397155323737,-6.202795538635267,-2.139531440770601,2,9.56022909514238,-6.385551052357664,-2.0916135072078843,2
